Symbol,Name,Country,IPO Year,Exchange,Cleaned Symbol
BAC^L,Bank of America Corporation Non Cumulative Perpetual Conv Pfd Ser L,United States,,NYSE,BAC.L
BAC^M,Bank of America Corporation Depositary Shares each representing a 1/1000th interest in a share of 5.375% Non-Cumulative Preferred Stock Series KK,United States,,NYSE,BAC.M
BAC^N,Bank of America Corporation Depositary shares each representing 1/1000th interest in a share of 5.000% Non-Cumulative Preferred Stock Series LL,United States,,NYSE,BAC.N
BAC^O,Bank of America Corporation Depositary shares each representing 1/1000th interest in a share of 4.375% Non-Cumulative Preferred Stock Series NN,United States,,NYSE,BAC.O
BAC^P,Bank of America Corporation Depositary Shares each representing a 1/1000th interest in a share of 4.125% Non-Cumulative Preferred Stock Series PP,United States,,NYSE,BAC.P
BAH,Booz Allen Hamilton Holding Corporation Common Stock,United States,2010,NYSE,BAH
BAK,Braskem SA ADR,Brazil,,NYSE,BAK
BALY,Bally's Corporation Common Stock,,2019,NYSE,BALY
BAM,Brookfield Asset Management Inc. Common Stock,Canada,,NYSE,BAM
BAMH,Brookfield Finance Inc. 4.625% Subordinated Notes due October 16 2080,,2020,NYSE,BAMH
BAMI,Brookfield Finance Inc. 4.50% Perpetual Subordinated Notes,,2020,NYSE,BAMI
BAMR,Brookfield Asset Management Reinsurance Partners Ltd. Class A Exchangeable Limited Voting Shares,,2021,NYSE,BAMR
BANC,Banc of California Inc. Common Stock,United States,,NYSE,BANC
BANC^E,Banc of California Inc. Depositary Shares Each Representing a 1/40th Interest in a Share of 7.000% Non-Cumulative Perpetual Preferred Stock Series E,United States,,NYSE,BANC.E
BAP,Credicorp Ltd. Common Stock,Peru,,NYSE,BAP
BARK,The Original BARK Company Common Stock,,2020,NYSE,BARK
BAX,Baxter International Inc. Common Stock,United States,,NYSE,BAX
BB,BlackBerry Limited Common Stock,Canada,,NYSE,BB
BBAR,Banco BBVA Argentina S.A. ADS,Argentina,,NYSE,BBAR
BBD,Banco Bradesco Sa American Depositary Shares,Brazil,,NYSE,BBD
BBDC,Barings BDC Inc. Common Stock,United States,,NYSE,BBDC
BBDO,Banco Bradesco Sa American Depositary Shares (each representing one Common Share),Brazil,,NYSE,BBDO
BBL,BHP Group PlcSponsored ADR,Australia,,NYSE,BBL
BBN,BlackRock Taxable Municipal Bond Trust Common Shares of Beneficial Interest,United States,2010,NYSE,BBN
BBU,Brookfield Business Partners L.P. Limited Partnership Units ,,2016,NYSE,BBU
BBVA,Banco Bilbao Vizcaya Argentaria S.A. Common Stock,Spain,,NYSE,BBVA
BBW,Build-A-Bear Workshop Inc. Common Stock,United States,2004,NYSE,BBW
BBY,Best Buy Co. Inc. Common Stock,United States,,NYSE,BBY
BC,Brunswick Corporation Common Stock,United States,,NYSE,BC
BC^A,Brunswick Corporation 6.500% Senior Notes due 2048,United States,,NYSE,BC.A
BC^B,Brunswick Corporation 6.625% Senior Notes due 2049,United States,,NYSE,BC.B
BC^C,Brunswick Corporation 6.375% Notes due 2049,United States,,NYSE,BC.C
BCAT,BlackRock Capital Allocation Trust Common Shares of Beneficial Interest,United States,2020,NYSE,BCAT
BCC,Boise Cascade L.L.C. Common Stock,United States,2013,NYSE,BCC
BCE,BCE Inc. Common Stock,Canada,,NYSE,BCE
BCEI,Bonanza Creek Energy Inc. Common Stock,United States,2017,NYSE,BCEI
BCH,Banco De Chile Banco De Chile ADS,Chile,,NYSE,BCH
BCO,Brinks Company (The) Common Stock,United States,,NYSE,BCO
BCS,Barclays PLC Common Stock,United Kingdom,,NYSE,BCS
BCSF,Bain Capital Specialty Finance Inc. Common Stock,United States,2018,NYSE,BCSF
BCX,BlackRock Resources Common Shares of Beneficial Interest,United States,2011,NYSE,BCX
BDC,Belden Inc Common Stock,United States,,NYSE,BDC
BDJ,Blackrock Enhanced Equity Dividend Trust,United States,2005,NYSE,BDJ
BDN,Brandywine Realty Trust Common Stock,United States,,NYSE,BDN
BDX,Becton Dickinson and Company Common Stock,United States,,NYSE,BDX
BDXB,Becton Dickinson and Company Depositary Shares each Representing a 1/20th Interest in a Share of 6.00% Mandatory Convertible Preferred Stock Series B,United States,,NYSE,BDXB
BE,Bloom Energy Corporation Class A Common Stock,,2018,NYSE,BE
BEDU,Bright Scholar Education Holdings Limited American Depositary Shares each  representing one Class A Ordinary Share,China,2017,NYSE,BEDU
BEKE,KE Holdings Inc American Depositary Shares (each representing three Class A Ordinary Shares),China,2020,NYSE,BEKE
BEN,Franklin Resources Inc. Common Stock,United States,,NYSE,BEN
BEP,Brookfield Renewable Partners L.P. ,,,NYSE,BEP
BEP^A,Brookfield Renewable Partners L.P. 5.25% Class A Preferred Limited Partnership Units Series 17,,,NYSE,BEP.A
BEPC,Brookfield Renewable Corporation Class A Subordinate Voting Shares ,,2020,NYSE,BEPC
BEPH,Brookfield BRP Holdings (Canada) Inc. 4.625% Perpetual Subordinated Notes,,,NYSE,BEPH
BERY,Berry Global Group Inc. Common Stock,United States,2012,NYSE,BERY
BEST,BEST Inc. American Depositary Shares each representing one Class A Ordinary Share,Cayman Islands,2017,NYSE,BEST
BF/A,Brown Forman Corporation,United States,,NYSE,BF/A
BF/B,Brown Forman Corporation,United States,,NYSE,BF/B
BFAM,Bright Horizons Family Solutions Inc. Common Stock,United States,2013,NYSE,BFAM
BFK,BlackRock Municipal Income Trust,United States,,NYSE,BFK
BFLY,Butterfly Network Inc. Class A Common Stock,,2020,NYSE,BFLY
BFS,Saul Centers Inc. Common Stock,United States,1993,NYSE,BFS
BFS^D,Saul Centers Inc. Depositary Shares each representing 1/100th of a share of 6.125% Series D Cumulative Redeemable Preferred Stock,United States,,NYSE,BFS.D
BFS^E,Saul Centers Inc. Depositary shares each representing a 1/100th fractional interest in a share of 6.000% Series E Cumulative Redeemable Preferred Stock,United States,,NYSE,BFS.E
BFZ,BlackRock California Municipal Income Trust,United States,2001,NYSE,BFZ
BG,Bunge Limited Bunge Limited,United States,2001,NYSE,BG
BGB,Blackstone Strategic Credit Fund Common Shares,,2012,NYSE,BGB
BGH,Barings Global Short Duration High Yield Fund Common Shares of Beneficial Interests,United States,2012,NYSE,BGH
BGIO,BlackRock 2022 Global Income Opportunity Trust Common Shares of Beneficial Interest,United States,2017,NYSE,BGIO
BGR,BlackRock Energy and Resources Trust,United States,2004,NYSE,BGR
BGS,B&G Foods Inc. B&G Foods Inc. Common Stock,United States,,NYSE,BGS
BGSF,BGSF Inc. Common Stock,United States,,NYSE,BGSF
BGSX,Build Acquisition Corp. Class A Common Stock,,2021,NYSE,BGSX
BGT,BlackRock Floating Rate Income Trust,United States,2004,NYSE,BGT
BGX,Blackstone Long Short Credit Income Fund Common Shares,,2011,NYSE,BGX
BGY,Blackrock Enhanced International Dividend Trust,United States,2007,NYSE,BGY
BH,Biglari Holdings Inc. Class B Common Stock,United States,2018,NYSE,BH
BHC,Bausch Health Companies Inc. Common Stock,Canada,,NYSE,BHC
BHE,Benchmark Electronics Inc. Common Stock,United States,,NYSE,BHE
BHG,Bright Health Group Inc. Common Stock,,2021,NYSE,BHG
BHK,Blackrock Core Bond Trust Blackrock Core Bond Trust,United States,2001,NYSE,BHK
BHLB,Berkshire Hills Bancorp Inc. Common Stock,United States,,NYSE,BHLB
BHP,BHP Group Limited American Depositary Shares (Each representing two Ordinary Shares),Australia,,NYSE,BHP
BHR,Braemar Hotels & Resorts Inc. Common Stock,United States,2013,NYSE,BHR
BHR^B,Braemar Hotels & Resorts Inc. 5.50% Series B Cumulative Convertible Preferred Stock par value $0.01 per share,United States,,NYSE,BHR.B
BHR^D,Braemar Hotels & Resorts Inc. 8.25% Series D Cumulative Preferred Stock  par value $0.01 per share,United States,,NYSE,BHR.D
BHV,BlackRock Virginia Municipal Bond Trust,United States,2002,NYSE,BHV
BHVN,Biohaven Pharmaceutical Holding Company Ltd. Common Shares,United States,2017,NYSE,BHVN
BIF,Boulder Growth & Income Fund Inc.,United States,,NYSE,BIF
BIG,Big Lots Inc. Common Stock,United States,,NYSE,BIG
BIGZ,BlackRock Innovation and Growth Trust Common Shares of Beneficial Interest,,2021,NYSE,BIGZ
BILL,Bill.com Holdings Inc. Common Stock,,2019,NYSE,BILL
BIO,Bio-Rad Laboratories Inc. Class A Common Stock,United States,,NYSE,BIO
BIO/B,Bio-Rad Laboratories Inc.,United States,,NYSE,BIO/B
BIP,Brookfield Infrastructure Partners LP Limited Partnership Units,Bermuda,,NYSE,BIP
BIP^A,Brookfield Infrastructure Partners LP 5.125% Class A Preferred Limited Partnership Units Series 13,Bermuda,,NYSE,BIP.A
BIP^B,Brookfield Infrastructure Partners LP 5.000% Class A Preferred Limited Partnership Units Series 14,Bermuda,,NYSE,BIP.B
BIPC,Brookfield Infrastructure Partners LP Class A Subordinate Voting Shares ,,2020,NYSE,BIPC
BIPH,Brookfield Infrastructure Corporation 5.000% Subordinated Notes due 2081,,2021,NYSE,BIPH
BIT,BlackRock Multi-Sector Income Trust Common Shares of Beneficial Interest,,2013,NYSE,BIT
BITE,Bite Acquisition Corp. Common Stock,,2021,NYSE,BITE
BJ,BJ's Wholesale Club Holdings Inc. Common Stock,United States,2018,NYSE,BJ
BK,The Bank of New York Mellon Corporation Common Stock,United States,,NYSE,BK
BKD,Brookdale Senior Living Inc. Common Stock,United States,2005,NYSE,BKD
BKE,Buckle Inc. (The) Common Stock,United States,,NYSE,BKE
BKH,Black Hills Corporation Common Stock,United States,,NYSE,BKH
BKI,Black Knight Inc. Common Stock ,,2017,NYSE,BKI
BKN,BlackRock Investment Quality Municipal Trust Inc. (The),United States,1993,NYSE,BKN
BKR,Baker Hughes Company Class A Common Stock,,2017,NYSE,BKR
BKT,BlackRock Income Trust Inc. (The),United States,,NYSE,BKT
BKU,BankUnited Inc. Common Stock,United States,2011,NYSE,BKU
BLD,TopBuild Corp. Common Stock,United States,2015,NYSE,BLD
BLDR,Builders FirstSource Inc. Common Stock,United States,2005,NYSE,BLDR
BLE,BlackRock Municipal Income Trust II,United States,2002,NYSE,BLE
BLK,BlackRock Inc. Common Stock,United States,1999,NYSE,BLK
BLL,Ball Corporation Common Stock,United States,,NYSE,BLL
BLND,Blend Labs Inc. Class A Common Stock,,2021,NYSE,BLND
BLUA,BlueRiver Acquisition Corp. Class A Ordinary Shares,,2021,NYSE,BLUA
BLW,Blackrock Limited Duration Income Trust,United States,2003,NYSE,BLW
BLX,Banco Latinoamericano de Comercio Exterior S.A.,Panama,1992,NYSE,BLX
BMA,Banco Macro S.A.  ADR (representing Ten Class B Common Shares),Argentina,,NYSE,BMA
BME,Blackrock Health Sciences Trust,United States,2005,NYSE,BME
BMEZ,BlackRock Health Sciences Trust II Common Shares of Beneficial Interest,,2020,NYSE,BMEZ
BMI,Badger Meter Inc. Common Stock,United States,,NYSE,BMI
BML^G,Bank of America Corporation Bank of America Corporation Depositary Shares (Each representing a 1/1200th interest in a share of Floating Rate Non-Cumulative Preferred Stock  Series 1),United States,,NYSE,BML.G
BML^H,Bank of America Corporation Bank of America Corporation Depositary Shares (Each representing a 1/1200th interest in a Share of Floating Rate Non-Cumulative Preferred Stock Series 2),United States,,NYSE,BML.H
BML^J,Bank of America Corporation Bank of America Corporation Depositary Shares (Each representing a 1/1200th interest in a Share of Floating Rate Non-Cumulative Preferred Stock Series 4),United States,,NYSE,BML.J
BML^L,Bank of America Corporation Bank of America Corporation Depositary Shares (Each representing a 1/1200th Interest in a Share of Floating Rate Non-Cumulative Preferred Stock Series 5),United States,,NYSE,BML.L
BMO,Bank Of Montreal Common Stock,Canada,,NYSE,BMO
BMY,Bristol-Myers Squibb Company Common Stock,United States,,NYSE,BMY
BNED,Barnes & Noble Education Inc Common Stock,United States,2015,NYSE,BNED
BNL,Broadstone Net Lease Inc. Common Stock,United States,2020,NYSE,BNL
BNS,Bank Nova Scotia Halifax Pfd 3 Ordinary Shares,Canada,,NYSE,BNS
BNY,BlackRock New York Municipal Income Trust,United States,,NYSE,BNY
BOAC,Bluescape Opportunities Acquisition Corp. Class A Ordinary Shares,United States,2020,NYSE,BOAC
BOAS,BOA Acquisition Corp. Class A Common Stock,,2021,NYSE,BOAS
BODY,The Beachbody Company Inc. Class A Common Stock,United States,2021,NYSE,BODY
BOE,Blackrock Enhanced Global Dividend Trust Common Shares of Beneficial Interest,United States,2005,NYSE,BOE
BOH,Bank of Hawaii Corporation Common Stock,United States,,NYSE,BOH
BOH^A,Bank of Hawaii Corporation Depositary Shares Each Representing a 1/40th Interest in a Share of 4.375% Fixed Rate Non-Cumulative Perpetual Preferred Stock Series A,United States,,NYSE,BOH.A
BOOT,Boot Barn Holdings Inc. Common Stock,United States,2014,NYSE,BOOT
BORR,Borr Drilling Limited Common Shares,,2019,NYSE,BORR
BOX,Box Inc. Class A Common Stock,United States,2015,NYSE,BOX
BP,BP p.l.c. Common Stock,United Kingdom,,NYSE,BP
BPMP,BP Midstream Partners LP Common Units representing Limited Partner Interests,United States,2017,NYSE,BPMP
BPT,BP Prudhoe Bay Royalty Trust Common Stock,United States,,NYSE,BPT
BQ,Boqii Holding Limited American Depositary Shares representing Class A Ordinary Shares,,2020,NYSE,BQ
BR,Broadridge Financial Solutions Inc.Common Stock,United States,,NYSE,BR
BRBR,BellRing Brands Inc. Class A Common Stock,United States,2019,NYSE,BRBR
BRC,Brady Corporation Common Stock,United States,,NYSE,BRC
BRDG,Bridge Investment Group Holdings Inc. Class A Common Stock,,2021,NYSE,BRDG
BRFS,BRF S.A.,Brazil,,NYSE,BRFS
BRK/A,Berkshire Hathaway Inc.,United States,,NYSE,BRK/A
BRK/B,Berkshire Hathaway Inc.,United States,,NYSE,BRK/B
BRMK,Broadmark Realty Capital Inc. Common Stock,United States,2019,NYSE,BRMK
BRO,Brown & Brown Inc. Common Stock,United States,,NYSE,BRO
BRSP,BrightSpire Capital Inc. Class A Common Stock,,2018,NYSE,BRSP
BRT,BRT Apartments Corp. (MD) Common Stock,United States,,NYSE,BRT
BRW,Saba Capital Income & Opportunities Fund SBI,United States,,NYSE,BRW
BRX,Brixmor Property Group Inc. Common Stock,,2013,NYSE,BRX
BSA,BrightSphere Investment Group Inc. 5.125% Notes due 2031,United Kingdom,2016,NYSE,BSA
BSAC,Banco Santander - Chile ADS,Chile,,NYSE,BSAC
BSBR,Banco Santander Brasil SA American Depositary Shares each representing one unit,Brazil,2009,NYSE,BSBR
BSIG,BrightSphere Investment Group Inc. Common Stock,United Kingdom,2014,NYSE,BSIG
BSL,Blackstone Senior Floating Rate Term Fund Common Shares of Beneficial Interest,United States,2010,NYSE,BSL
BSM,Black Stone Minerals L.P. Common units representing limited partner interests,United States,2015,NYSE,BSM
BSMX,Banco Santander Mexico S.A. Institucion de Banca Multiple Grupo Financiero Santander Mexico,Mexico,2012,NYSE,BSMX
BSN,Broadstone Acquisition Corp. Class A Ordinary Shares,United Kingdom,2020,NYSE,BSN
BST,BlackRock Science and Technology Trust Common Shares of Beneficial Interest,United States,2014,NYSE,BST
BSTZ,BlackRock Science and Technology Trust II Common Shares of Beneficial Interest,,2019,NYSE,BSTZ
BSX,Boston Scientific Corporation Common Stock,United States,,NYSE,BSX
BSX^A,Boston Scientific Corporation 5.50% Mandatory Convertible Preferred Stock Series A,United States,,NYSE,BSX.A
BTA,BlackRock Long-Term Municipal Advantage Trust BlackRock Long-Term Municipal Advantage Trust Common Shares of Beneficial Interest,United States,2006,NYSE,BTA
BTCM,BIT Mining Limited ADS,,2013,NYSE,BTCM
BTI,British American Tobacco  Industries p.l.c. Common Stock ADR,United Kingdom,,NYSE,BTI
BTO,John Hancock Financial Opportunities Fund Common Stock,United States,1994,NYSE,BTO
BTT,BlackRock Municipal 2030 Target Term Trust,United States,2012,NYSE,BTT
BTU,Peabody Energy Corporation Common Stock ,United States,2017,NYSE,BTU
BTZ,BlackRock Credit Allocation Income Trust,United States,2006,NYSE,BTZ
BUD,Anheuser-Busch Inbev SA Sponsored ADR (Belgium),Belgium,,NYSE,BUD
BUI,BlackRock Utility Infrastructure & Power Opportunities Trust,United States,2011,NYSE,BUI
BUR,Burford Capital Limited Ordinary Shares,,2020,NYSE,BUR
BURL,Burlington Stores Inc. Common Stock,,2013,NYSE,BURL
BV,BrightView Holdings Inc. Common Stock,United States,2018,NYSE,BV
BVH,Bluegreen Vacations Holding Corporation Class A Common Stock,United States,2017,NYSE,BVH
BVN,Buenaventura Mining Company Inc.,Peru,1996,NYSE,BVN
BW,Babcock & Wilcox Enterprises Inc. Common Stock,United States,2015,NYSE,BW
BW^A,Babcock & Wilcox Enterprises Inc. 7.75% Series A Cumulative Perpetual Preferred Stock,United States,,NYSE,BW.A
BWA,BorgWarner Inc. Common Stock,United States,,NYSE,BWA
BWG,BrandywineGLOBAL Global Income Opportunities Fund Inc.,United States,2012,NYSE,BWG
BWSN,Babcock & Wilcox Enterprises Inc. 8.125% Senior Notes due 2026,United States,2021,NYSE,BWSN
BWXT,BWX Technologies Inc. Common Stock,United States,,NYSE,BWXT
BX,The Blackstone Group Inc. Common Stock,United States,2007,NYSE,BX
BXC,Bluelinx Holdings Inc. Common Stock,United States,2004,NYSE,BXC
BXMT,Blackstone Mortgage Trust Inc. Common Stock,United States,,NYSE,BXMT
BXMX,Nuveen S&P 500 Buy-Write Income Fund Common Shares of Beneficial Interest,United States,,NYSE,BXMX
BXP,Boston Properties Inc. Common Stock,United States,1997,NYSE,BXP
BXS,BancorpSouth Bank Common Stock,United States,,NYSE,BXS
BXS^A,BancorpSouth Bank 5.50% Series A Non-Cumulative Perpetual Preferred Stock,United States,,NYSE,BXS.A
BY,Byline Bancorp Inc. Common Stock,United States,2017,NYSE,BY
BYD,Boyd Gaming Corporation Common Stock,United States,1993,NYSE,BYD
BYM,Blackrock Municipal Income Quality Trust Common Shares of Beneficial Interest,United States,2002,NYSE,BYM
BZH,Beazer Homes USA Inc. Common Stock,United States,1994,NYSE,BZH
C,Citigroup Inc. Common Stock,United States,,NYSE,C
C^J,Citigroup Inc. Dep Shs Repstg 1/1000 Pfd Ser J Fixed/Fltg,United States,,NYSE,C.J
C^K,Citigroup Inc. Dep Shs Repstg 1/1000th Pfd Ser K,United States,,NYSE,C.K
C^N,Citigroup Capital XIII 7.875% Fixed rate Floating Rate trust Preferred Securities (TruPS),United States,,NYSE,C.N
CAAP,Corporacion America Airports SA Common Shares,,2018,NYSE,CAAP
CABO,Cable One Inc. Common Stock,United States,2015,NYSE,CABO
CACI,CACI International Inc. Class A Common Stock,United States,,NYSE,CACI
CADE,Cadence Bancorporation Class A Common Stock,United States,2017,NYSE,CADE
CAE,CAE Inc. Ordinary Shares,Canada,,NYSE,CAE
CAF,Morgan Stanley China A Share Fund Inc. Common Stock,United States,2006,NYSE,CAF
CAG,ConAgra Brands Inc. Common Stock,United States,,NYSE,CAG
CAH,Cardinal Health Inc. Common Stock,United States,,NYSE,CAH
CAI,CAI International Inc. Common Stock,United States,,NYSE,CAI
CAI^A,CAI International Inc. 8.50% Series A Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Stock,United States,,NYSE,CAI.A
CAI^B,CAI International Inc. 8.50% Series B Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Stock,United States,,NYSE,CAI.B
CAJ,Canon Inc. American Depositary Shares,Japan,,NYSE,CAJ
CAL,Caleres Inc. Common Stock,United States,,NYSE,CAL
CALX,Calix Inc Common Stock,United States,2010,NYSE,CALX
CANG,Cango Inc. American Depositary Shares  each representing two (2) Class A Ordinary Shares,,2018,NYSE,CANG
CANO,Cano Health Inc. Class A Common Stock,,2020,NYSE,CANO
CAP,Capitol Investment Corp. V Class A Common Stock,,2007,NYSE,CAP
CAPL,CrossAmerica Partners LP Common Units representing limited partner interests,United States,2012,NYSE,CAPL
CARR,Carrier Global Corporation Common Stock ,,2020,NYSE,CARR
CARS,Cars.com Inc. Common Stock ,,2017,NYSE,CARS
CAS,Cascade Acquisition Corp. Class A Common Stock,,2021,NYSE,CAS
CAT,Caterpillar Inc. Common Stock,United States,,NYSE,CAT
CATO,Cato Corporation (The) Class A Common Stock,United States,,NYSE,CATO
CB,Chubb Limited  Common Stock,Switzerland,,NYSE,CB
CBAH,CBRE Acquisition Holdings Inc. Class A Common Stock,,2021,NYSE,CBAH
CBB,Cincinnati Bell Inc. Common Stock,United States,,NYSE,CBB
CBB^B,Cincinnati Bell Inc. Preferred Stock,United States,,NYSE,CBB.B
CBD,Companhia Brasileira de Distribuicao American Depsitary Shares,1838208234,Brazil,NYSE,CBD
CBH,Virtus AllianzGI Convertible & Income 2024 Target Term Fund Common Shares of Beneficial Interest,United States,2017,NYSE,CBH
